392586590192537600	#nswfires #NSWRFS #Blaxland MT riverview nosotros ahora probablemente mejor preparados para un incendio que nunca. Riesgo reducido en la última semana explosive_unit kiloton unit_of_energy method_(computer_programming) currently likely best prepared fire conflagration fire event_(philosophy) never danger risk event_(philosophy) management decrease bring_down last period week unit_of_time	9	1	2	151	21	3	1
390171778376400898	RT @Vixi_Darling: ¡Laffy! #Octubre Rojo month October Gregorian_calendar_month Ou_Nederlandse_maandname spectral_color red primary_color color	4	0	0	40	5	1	0
329506720076427264	Titular de EE. UU .: colapso de peaje de Bangladesh pasa 400 http://t.co/y0080qPuxA holder incumbent official economics position politician technology electrical_engineering descent collapse state_highway toll_road road Asian_country Bangladesh nation country dried_fruit raisin grape	7	1	0	83	15	0	1
327060274836287490	RT @STcom: FOTOS: 87 muertos en el colapso de la fábrica de ropa #Bangladesh http://t.co/WNe42ReRNq http://t.co/ddlFhM7x01 pictorial_representation photography photography Subcategory art science time dead illness collapse Census-designated_place Fábrica_(Texas) covering clothing consumer_goods matter material materialism Asian_country Bangladesh nation country	8	1	0	123	23	1	1
332261878682226688	RT @moftasa: 804 personas murieron en el colapso de la fábrica de Bangladesh. Probablemente uno de los mayores desastres industriales de la historia. http: //t.... being person causal_agency subjectivism subject ache die descent collapse industrial_plant factory building business Industrial_architecture Asian_country Bangladesh nation country greater misfortune disaster event_(philosophy) risk industrial humanities history bibliography abstract_object organization presentation communications_protocol HTTP Application_layer	8	2	1	164	26	0	1
324954805527273473	Tan horrible: los rescatadores de explosiones de plantas de fertilizantes de Texas buscan supervivientes, personas desaparecidas - ABC News http://t.co/qWYlqu8q2G (via @ABC) awful chemical_reaction explosion discharge chemistry physics thermodynamics low_explosive Process_(science) volume Sweden municipality building_complex industrial_plant building chemical_substance fertilizer agriculture flora Earth chemistry chemical_compound material materialism American_state Texas U.S._state expression search person survivor being person causal_agency subjectivism subject human missing_person person missing television_station American_Broadcasting_Company company film telefilm network ABC_News	11	1	0	173	24	0	1
329613477691932673	RT @htTweets: Se teme que 500 personas muertas en el colapso del edificio de Bangladesh mientras el Papa critica al &#39;trabajo esclavo&#39; http://t.co/1xDsAQTA5b #ht worry fear being person causal_agency subjectivism subject dead descent collapse structure building house technology architecture architectural_structure Structure construction Asian_country Bangladesh nation country spiritual_leader pope Catholic human profession leader terminology bishop activity job labour Expressão_idiomática hypothesis person slave	9	2	1	168	29	1	1
232865178616737793	¡El sexo #rescueph puede ser agradable hasta el día de hoy! http://t.co/RJGAm4ez activity sex behavior Human_sexuality activity be_able_to comprise pleasant unit_of_time day International_System_of_Units Present_day today	3	0	1	82	16	1	0
358290580062760960	Oh Paul, siempre fuiste mi Beatle favorito. :-)) # LacMégantic http://t.co/MbZqhZw1KO given_name Paul last_name male_given_name name always rock_band Beatles rock_band band musical_group favorite	4	2	0	86	13	1	0
392030903632818176	RT @smh: toda la zona de Blue Mountains, así como Penrith y Richmond corren el riesgo de incendiarse en los próximos días. #nswfires part zone so City Penrith,_New_South_Wales suburb execute risk Financial_risk destroy burn coming period day	10	1	0	135	25	1	1
305916691907489792	Piezas de meteoritos rusos 2013 Crumb Boss TV: Todas las recetas se encuentran en http://t.co/Bz1Nksu4AU Echa un vistazo al siguiente enlace f ... item piece meteoroid meteorite rock Slavic_language Russian language natural_language language film Crumb_(film) documentary_film Serial_(radio_and_television) Boss_(TV_series) broadcasting television Mediu_(arte_și_cultură) data-storage_medium direction formula encounter perception looking Serial_(radio_and_television) following covalent_bond chemical_bond atom attraction chemistry force phenomenon Intramolecular_force molecule Euclid's_Elements	11	1	1	146	25	0	1
243868972875927552	【#USGS #alerta】 M 1.6, California Central: 07 de septiembre de 2012 00:26:08 GMT http://t.co/jP1z9llB #earthquake #tsunami #prayfromjapan Geological_survey United_States_Geological_Survey authority settlement Alerta Cities_of_Japan American_state California Los_Angeles U.S._state Southern_Pacific_Transportation_Company Chicago,_Rock_Island_and_Pacific_Railroad Pennsylvania_Railroad workplace telephone_exchange System month September Gregorian_calendar_month Ou_Nederlandse_maandname leap_year 2012 year tropical_year annum ampere age anomalistic_year year time Greenwich_Mean_Time time_standard time_zone System scale disaster tsunami wave natural_disaster	11	4	0	141	23	4	0
302555741569572866	#RussianMeteor Lol. ¡Pillado en el acto! http://t.co/fWTvnIt4 dramatic_composition act division	3	0	0	62	10	1	0
246829379785736193	#Terremoto Magnitud ML 2.6Región ISLAS CANARIAS, REGIÓN DE ESPAÑA Hora del partido 2012-09-15 03: 50: 39.2 UTCLocation ... http://t.co/Yqm6gfeB geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography ratio order_of_magnitude number Level_of_measurement location part land island landform location place Geographical_feature composition island Canary_Islands Autonomous_communities_of_Spain archipelago location part European_country Spain country nation Member_state_of_the_European_Union unit_of_time hour unit organization political_party political_organisation	11	0	0	146	28	1	0
210207724561108993	RT @reporterremoto: #terremoto M 5.0, Islas Salomón http://t.co/2hbpeAgs #earthquake geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography land island landform location place Geographical_feature composition king Solomon monarch human	7	1	0	85	14	2	0
324727587509239809	RT @jessicadpeters: Después de ver las noticias sobre la explosión en el Oeste, @ SusanPeters85 llama a sus amigos más cercanos y va al hospital. Muy agradecido ... network RT_(TV_network) television_station autonomous_non-commercial_organization channel perceive see info word noise bam painter Benjamin_West southwest northwest southeast northeast human painting noun adverb adjective come accost person friend close move health_facility hospital institution health_facility convey thank	8	3	0	167	29	0	1
417222975570849792	#JuliaMontesOnASAPDiyesIsIt #Pasay #pinoy #philippines We (2) Love (4) You (3) = 243 #Mentaphone #Anonym https://t.co/GDyRP2TmDp Pasay country Philippines island_nation nation	15	1	0	128	17	6	0
303853702492606464	RT @cnnivideo: Mira el gran agujero del meteoro en el lago http://t.co/q5SIxuP9 #RussianMeteor #CNN http://t.co/kcs2olRk network RT_(TV_network) television_station autonomous_non-commercial_organization channel canton Mira_Canton big opening hole asteroid meteor Earth astronomy star phenomenon optics body_of_water lake water stream United_States_cable_news CNN company channel	8	2	0	120	21	2	1
378195111080771584	OBTENER NUEVO FOLLO WERS? Visite http://t.co/AwSRQmFypt # sharewhatsgood, # BestRapper, # boulderflood, # TomQandA, # initialsof http://t.co/ksF72alGf9 return get programming_language New_(C++)	11	1	0	151	18	5	0
245585516974723072	RT @ShakeOut: Lea la Guía de preparación para personas con discapacidades y acceso / Necesidades funcionales: vital para #quake prep: http://t.co/X ... economic_condition shakeout terminology character The_Hitchhiker's_Guide_to_the_Galaxy_(fictional) book handbook guide Literary_genre book activity training competence_(human_resources) skill being person causal_agency subjectivism subject softness disability combination softness disability combination way access condition need psychology motivation feeling want concept hypothesis philosophy desire marketing Something_(Beatles_song) useful lively schoolwork homework subculture	10	2	0	153	25	1	0
232865136677904386	Twitter realmente ayudó mucho. Ha demostrado su efectividad no solo para las marcas, sino especialmente para ayudar a las personas. #RescuePH microblogging Twitter Social_networking_service actually support aid support prove Efectividad alone name brand symbol Marketing_strategy particularly support aid being person causal_agency subjectivism subject	5	4	0	142	21	1	0
390007458111840256	RT @ohhmygawdfila: - Ciclón Phailin en India - Tifón Fitow en China - Tifón Nari en Vietnam - Terremoto en Filipinas - Tifón Wi ... network RT_(TV_network) television_station autonomous_non-commercial_organization channel atmosphere cyclone wind typhoon Cyclone_Phailin country India Asian_country nation Fact_sheet cyclone typhoon hurricane country China Asian_country nation authoritarianism permanent_member_of_the_United_Nations_Security_Council Geographical_feature terminology cyclone typhoon hurricane father Narfi Asian_country Vietnam nation country geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography country Philippines island_nation nation cyclone typhoon hurricane	14	1	0	135	23	0	0
331805412556931072	RT @ Silver0_1: #PrayForTheUmmah #Syria #Rohingya (#Burma) #Palestine #Kashmir #Iraq #Afghanistan #Nigeria #Bangladesh #Muslim Y más ... network RT_(TV_network) television_station autonomous_non-commercial_organization channel ethnic_group Rohingya Persian_people Asian_country Burma country nation City Palestine,_Arkansas geographic_area Kashmir state_or_territory_of_India cat Cat_breed governorate_of_Iraq Asian_country Iraq country nation country Afghanistan Asian_country landlocked_country Islamic_republic nation republic Nigeria African_country nation country Federal_republic Asian_country Bangladesh nation country	24	0	0	137	16	10	0
217817576137424897	Aquí hay una foto de Colorado y los fuegos del espacio. http://t.co/QOAfPMoi location here Comics exist representation photograph work_of_art image combustion fire oxidation location outer_space space vacuum heavenly_body Void_(astronomy)	4	1	0	77	15	0	1
325008375190536193	#prayforboston y #prayfortexas tan triste.:/ so	3	1	0	44	5	2	1
